id,smoking
15316,0.8570387915400459
15317,0.7599521009663391
15318,0.10883021475777573
15319,0.5807970577304168
15320,0.8592889199973621
15321,0.047444058749710895
15322,0.0727376599879818
15323,0.3992786820034133
15324,0.6779772077682906
15325,0.04790900280749311
15326,0.03234492910363835
15327,0.5804484961081088
15328,0.7398078821527658
15329,0.4737289493493425
15330,0.5535149573091172
15331,0.5162695292422487
15332,0.5519084871546163
15333,0.7792394916530275
15334,0.5163653413099486
15335,0.6503487656573869
15336,0.00046569761363328573
15337,0.03885090305343169
15338,0.45791959148961586
15339,0.4659702990889712
15340,0.5248954327690835
15341,0.6463349413832586
15342,0.6872384541774524
15343,0.6777977039706994
15344,0.12895448338983154
15345,0.7725765152591418
15346,0.14140768435736387
15347,0.14903654499308172
15348,0.399969392624871
15349,0.2191707636305295
15350,0.9479320034586065
15351,0.7211968318432557
15352,0.9343413318767195
15353,0.9010446659581961
15354,0.5532077656943517
15355,0.7165678796696567
15356,0.08214849046050159
15357,0.6988906628348361
15358,0.007823731070604861
15359,0.6324042079897653
15360,0.24645608282595322
15361,0.17195151932226005
15362,0.3197487875366556
15363,0.04743125696496914
15364,0.005120060382690418
15365,0.08207122567301103
15366,0.0045710308858031255
15367,0.030558757768101817
15368,0.3396355776584915
15369,0.006219155379450779
15370,0.11855483868702262
15371,0.8254223526710095
15372,0.7161380097425294
15373,0.674849560175786
15374,0.01532758861602803
15375,0.009008499499063101
15376,0.024222219534185307
15377,0.6606175063036176
15378,0.0271137727383427
15379,0.0002036644365327535
15380,0.4323671000679961
15381,0.10375027550517033
15382,0.4880500925492011
15383,0.3867795918602274
15384,0.7087365912362293
15385,0.33521670450691027
15386,0.69592073273654
15387,0.001804337833308887
15388,0.7197407357637262
15389,0.47731802302492177
15390,0.2860262214942508
15391,0.487736460570094
15392,0.27321310375875124
15393,0.46941353227109883
15394,0.9010830780085317
15395,0.010886500806860823
15396,0.18180467063700825
15397,0.8567194633639077
15398,0.609517652886971
15399,0.7996464640438165
15400,0.6618932286761153
15401,0.20818902094107675
15402,0.49902301669063137
15403,0.08509050310954996
15404,0.449735012318993
15405,0.4261388759308595
15406,0.0022712898021036657
15407,0.5105834027684336
15408,0.003783606347780124
15409,0.6021575911446316
15410,0.696248174237062
15411,0.7451845866588523
15412,0.006786226679570505
15413,0.4786046914217817
15414,0.6221270213510947
15415,0.7370267148387154
15416,0.025761237851541077
15417,0.9007417768537845
15418,0.008188989784025505
15419,0.7037436786189788
15420,0.08145111400941527
15421,0.5002529716087085
15422,0.40009097872806665
15423,0.40784348890006433
15424,0.7351953014571418
15425,0.5850428287809526
15426,0.08903497142640154
15427,0.2270108961912086
15428,0.542761020095392
15429,0.004050678014461038
15430,0.006674072325229842
15431,0.7894118744653129
15432,0.36251602537642824
15433,0.5495281144190343
15434,0.22147476752392337
15435,0.841620795263051
15436,0.7573608076019293
15437,0.8993358819456627
15438,0.014068605736302038
15439,0.10366796485973698
15440,0.8463993806812014
15441,0.03161332006868166
15442,0.8435570743540207
15443,0.0018647642689019052
15444,0.7980474044521916
15445,0.05320345918654763
15446,0.8859766917415935
15447,0.005596253369108931
15448,0.5710428706124372
15449,0.8924106960663468
15450,0.7886205147214222
15451,0.20706973534189832
15452,0.5008338240637614
15453,0.03401052936161616
15454,0.6343524386009436
15455,0.04388282000451232
15456,0.03560428213460314
15457,0.39670100010903064
15458,0.09611352761235185
15459,0.5472641347580738
15460,0.41436714748207804
15461,0.03462076195716797
15462,0.07414141287710625
15463,0.031124600183521027
15464,0.003817794975266951
15465,0.380619657392202
15466,0.15093536118662185
15467,0.00015432588455557722
15468,0.011921047286483945
15469,0.003028551166144634
15470,0.3699616138849411
15471,0.8630920747878813
15472,0.7328126162666191
15473,0.6804470528544015
15474,0.003983135144056395
15475,0.45302660679631473
15476,0.7348039319115063
15477,0.6003792728586145
15478,0.45657545799980087
15479,0.13625186546563223
15480,0.8020401425065756
15481,0.007639470734798822
15482,0.6642893108296285
15483,0.6994289703290499
15484,0.4436926996307792
15485,0.5114052010130453
15486,0.5618051423993068
15487,0.8643260591774613
15488,0.617355011947872
15489,0.8483081465556107
15490,0.4260503559206776
15491,0.015935103724157934
15492,0.002140446313115923
15493,0.36762621165102083
15494,0.7429874203927997
15495,0.8102246729822803
15496,0.2747176211821919
15497,0.6406487152705689
15498,0.7983284312031932
15499,0.002045588064527754
15500,0.05390078331691858
15501,0.36510476454846835
15502,0.039878201231745077
15503,0.787312904122848
15504,0.6152784418425294
15505,0.27944550200387147
15506,0.04656143142582404
15507,0.005596309353868909
15508,0.8625059419909696
15509,0.011238729771948812
15510,0.8040337893890555
15511,0.011742384914466237
15512,0.019915707294087127
15513,0.5324112026871097
15514,0.48105202788609674
15515,0.6202316428941314
15516,0.7444930837795043
15517,0.5331970777846803
15518,0.9066490216114149
15519,0.7244336099184661
15520,0.5912959435390744
15521,0.6755776236087706
15522,0.036659005526894974
15523,0.47449034592916944
15524,0.11271400913792373
15525,0.4394826043615283
15526,0.8515663037649442
15527,0.6873668725536223
15528,0.5796403971167841
15529,0.5127481517018195
15530,0.01505579976793965
15531,0.5731921731439685
15532,0.7385328023392457
15533,0.3175579637340203
15534,0.04177471980764017
15535,0.31666840777360117
15536,0.001576635298078246
15537,0.3514198791826502
15538,0.30243249921392745
15539,0.6232773816193227
15540,0.6985873731786666
15541,0.9520573382165406
15542,0.6674099358220611
15543,0.00777450922320555
15544,0.02344532134125692
15545,0.8198862390351901
15546,0.630986354792755
15547,0.3750304007119593
15548,0.014881172524279855
15549,0.025813346583694767
15550,0.6738927160506205
15551,0.005580231067579026
15552,0.03306547510921546
15553,0.0076362841441806086
15554,0.7976305408780735
15555,0.03138127432296775
15556,0.30233027672526824
15557,0.16726841217953162
15558,0.058648790767426205
15559,0.05462559188766785
15560,0.2007851400899483
15561,0.9133889734003884
15562,0.0020439944333650252
15563,0.3538716562366501
15564,0.5331984554303447
15565,0.6025658436328664
15566,0.5353865652483222
15567,0.007613091988043217
15568,0.01745415618517457
15569,0.8930367389156281
15570,0.0037381699867548596
15571,0.7508593631589232
15572,0.1547640379546748
15573,0.1500341584934303
15574,0.6805469726542179
15575,0.034479561353897126
15576,0.7363815147842385
15577,0.23836922837032512
15578,0.2865128208483217
15579,0.023673019911000525
15580,0.14619137648446567
15581,0.5306816495052656
15582,0.570184855467177
15583,0.7894846423470004
15584,0.057034909326742406
15585,0.45810549059570715
15586,0.7680562702644125
15587,0.44647966374505565
15588,0.5696131446184659
15589,0.017370255880793366
15590,0.24170752776515422
15591,0.7157111624147688
15592,0.3145475543692358
15593,0.5151123634627107
15594,0.6914249263543846
15595,0.1768186180081454
15596,0.527871824832833
15597,0.9181970639209748
15598,0.004882535095769641
15599,0.8940066988490302
15600,0.655930036291652
15601,0.062297502046203046
15602,0.6330858114184705
15603,0.014165529806239207
15604,0.04102798353986711
15605,0.019918178266029842
15606,0.0039226112019973315
15607,0.041316989112130546
15608,0.7106750642673608
15609,0.048401005834112394
15610,0.27890496969997075
15611,0.6358667745600534
15612,0.5360241797947284
15613,0.015107061131349022
15614,0.03641643466136159
15615,0.0034798935943283157
15616,0.02234987435149442
15617,0.9479391827695083
15618,0.7944317471910763
15619,0.3418878242270703
15620,0.8602935588505556
15621,0.725695218487081
15622,0.6610719232357819
15623,0.6687564814309711
15624,0.2071990493701393
15625,0.3963122698680097
15626,0.7325018995828656
15627,0.0859452144654324
15628,0.04433047721909919
15629,0.012742021008064128
15630,0.7042214051843397
15631,0.26621087647428787
15632,0.01655691118110737
15633,0.008532111519725888
15634,0.23015272233995293
15635,0.5557648102822675
15636,0.31606275167361964
15637,0.651085443680072
15638,0.008533876214752125
15639,0.15639351271273255
15640,0.8379516078230694
15641,0.6428682020692379
15642,0.556573503284017
15643,0.18738689050700935
15644,0.14703247735197852
15645,0.9054544083898742
15646,0.7372908841527042
15647,0.2509744140718571
15648,0.017010198470696677
15649,0.02611156935628398
15650,0.4314773126413182
15651,0.03999697506762128
15652,0.06778967970824305
15653,0.5447735397612492
15654,0.06121376344808153
15655,0.7095375777287589
15656,0.0018153949206634549
15657,0.08828461729525139
15658,0.6052431526763051
15659,0.35651817215184256
15660,0.9092022822541669
15661,0.6500661811573264
15662,0.035296735168380285
15663,0.8965653915798731
15664,0.6240523214315171
15665,0.029960588292023256
15666,0.6844405272266398
15667,0.664435418950769
15668,0.867438986254972
15669,0.006936230095860076
15670,0.489314124885155
15671,0.01173681212585363
15672,0.02348705496243077
15673,0.30953883003753296
15674,0.01421492489566303
15675,0.0149016536268086
15676,0.8475789132881679
15677,0.0803883188112549
15678,0.40263170206318755
15679,0.08755430858631408
15680,0.07314382112471261
15681,0.04598798474447489
15682,0.10076561844509503
15683,0.7093769544734595
15684,0.012513569686704792
15685,0.5208938810794951
15686,0.015639648028704947
15687,0.009075088910003989
15688,0.9414401206876634
15689,0.765945168237254
15690,0.540878899748077
15691,0.05497040705619648
15692,0.3245926188956687
15693,0.044052443812346354
15694,0.9177884207501938
15695,0.5583991008033955
15696,0.009676829423142916
15697,0.003499470567674498
15698,0.32225762646545214
15699,0.13392011316625066
15700,0.8013802545887942
15701,0.2553868343191269
15702,0.09614670787306263
15703,0.012616108137877531
15704,0.17727151891873083
15705,0.7979941533770755
15706,0.5181072049248557
15707,0.11526444694046176
15708,0.020273149087224124
15709,0.032297381405239814
15710,0.8646009627651875
15711,0.24930732902662783
15712,0.6021347128998346
15713,0.13279072364432412
15714,0.5379195685107756
15715,0.6111007122245529
15716,0.020601653419120482
15717,0.5408393517194066
15718,0.8876801468433273
15719,0.01568304117025741
15720,0.6548457156913171
15721,0.4141865615867658
15722,0.04733624904400571
15723,0.285935921821115
15724,0.4735224699511059
15725,0.0008835132898110203
15726,0.6470869773233561
15727,0.056003418468212794
15728,0.030469264024853063
15729,0.6541672145469742
15730,0.0740476097605753
15731,0.024823382261362097
15732,0.9194896728628535
15733,0.09092361742052106
15734,0.1431169248604868
15735,0.5108315914840342
15736,0.4375177008011631
15737,0.07501678035403707
15738,0.012435021856382995
15739,0.003286982241466237
15740,0.4600394651095259
15741,0.01039436199396718
15742,0.008001557129588598
15743,0.520916656999807
15744,0.135460625937443
15745,0.6615488008639528
15746,0.18530613646388136
15747,0.6825073544725628
15748,0.0383457166608132
15749,0.02978131107501787
15750,2.774936435295674e-05
15751,0.05766667916216281
15752,0.03849502979940025
15753,0.324189535837433
15754,0.06642836205021653
15755,0.6954767206465576
15756,0.05497368746487792
15757,0.5086927239460826
15758,0.028738973952380814
15759,0.0022603827396619394
15760,0.12142782853229485
15761,0.7458451323765267
15762,0.0033225168550500062
15763,0.09661610045701359
15764,0.7718396257200377
15765,0.44825725874138184
15766,0.0024869428612323084
15767,0.6502151351735505
15768,0.05409762285725136
15769,0.06188171799200895
15770,0.7361607127399266
15771,0.08753273512340376
15772,0.002360817478256349
15773,0.3564371778210789
15774,0.2727196237468515
15775,0.01278814463757511
15776,0.07292728199502953
15777,0.12455822562135527
15778,0.2961993306297207
15779,0.06056696541820232
15780,0.5736304944180437
15781,0.022545656173176387
15782,0.8483270711279006
15783,0.9255059990634491
15784,0.4783692049441681
15785,0.794842401106394
15786,0.20731745480320765
15787,0.7779401219609446
15788,0.06102250442439568
15789,0.4342772629318571
15790,0.9159250350679365
15791,0.6514749006720839
15792,0.3133133474802216
15793,0.10302569014924351
15794,0.751380174019786
15795,0.03293889709218401
15796,0.2658235528789369
15797,0.40429455094404027
15798,0.8908785307685188
15799,0.1809854577310518
15800,0.023227545263448467
15801,0.4785411270230795
15802,0.3990340551805966
15803,0.4060667568404876
15804,0.46490846801293023
15805,0.7371253426527259
15806,0.09426961173142466
15807,0.0012829169998339136
15808,0.3377708151775768
15809,0.8489729221228804
15810,0.2037261503848525
15811,0.03971212862508602
15812,0.7514579399044358
15813,0.4515327726691913
15814,0.0037987501792811247
15815,0.2972122982150042
15816,0.7401468835879003
15817,0.6549648581192601
15818,0.4586187344383361
15819,0.032949431848424915
15820,0.03670812224010832
15821,0.5895729608440683
15822,0.40993377876643927
15823,0.712998968785818
15824,0.0020315788752216448
15825,0.5870016853524168
15826,0.009143227915764414
15827,0.005467999299911145
15828,0.17883050606792278
15829,0.2512611255421646
15830,0.6440788054999662
15831,0.908205718242082
15832,0.36433230421226226
15833,0.2311280833275628
15834,0.7570502361607232
15835,0.012627743459786202
15836,0.4984214682592121
15837,0.14455680817051544
15838,0.5514459125563489
15839,0.23597687486639476
15840,0.8533592231646743
15841,0.07869273907090836
15842,0.43473916982047844
15843,0.36850335717767196
15844,0.7804005861477334
15845,0.822412251761652
15846,0.5146068932843857
15847,0.698474572339636
15848,0.4605086393061932
15849,0.5648329149844783
15850,0.03162662072981206
15851,0.03328044706062047
15852,0.38158167304739393
15853,0.7263686094167816
15854,0.006707295014992592
15855,0.7839249879070599
15856,0.016586865842952336
15857,0.08267033471870465
15858,0.515339612713228
15859,0.03693502089641608
15860,0.2142811411000395
15861,0.013770640107026501
15862,0.7867275024819537
15863,0.028573135250851967
15864,0.008224890959312496
15865,0.042165024053537094
15866,0.29664211511202154
15867,0.03215325982749858
15868,0.10472904037501737
15869,0.9882382206885669
15870,0.9573895724029878
15871,0.3861470828507271
15872,0.8318963178524549
15873,0.021217647123613265
15874,0.004117441183030284
15875,0.7238147947365794
15876,0.3930310040364633
15877,0.9779243325739801
15878,0.039586098788100016
15879,0.8942068197915191
15880,0.45058796257729233
15881,0.5612912249865016
15882,0.623361134463818
15883,0.020782196105578653
15884,0.005759949194699202
15885,0.7891377233349876
15886,0.7688394666124411
15887,0.8614034936760222
15888,0.8570296148672037
15889,0.008630896681967646
15890,0.015042092891041393
15891,0.6530199697762317
15892,0.5133355924794101
15893,0.4104183574166348
15894,0.5882198020823189
15895,0.4296879232762391
15896,0.4775007777585569
15897,0.4056144568453696
15898,0.5811764724014769
15899,0.537972141234709
15900,0.7467134573469248
15901,0.09170354700884302
15902,0.4453346675832361
15903,0.8037209390561384
15904,0.21645906083710553
15905,0.0379818892292098
15906,0.03624380773235323
15907,0.036672162167316544
15908,0.045151692355174564
15909,0.01741369412889231
15910,0.4865216871127095
15911,0.2738130709628409
15912,0.518406526181434
15913,0.007854974696822831
15914,0.009687029896528879
15915,0.7374799689587447
15916,0.08729729593664465
15917,0.011993416398796022
15918,0.3393428100241166
15919,0.5300818662027713
15920,0.7061876793597026
15921,0.5489282002984495
15922,0.005266157480309571
15923,0.4500725189242622
15924,0.019376528088342893
15925,6.2172903415044e-05
15926,0.006053261642020266
15927,0.8085649284472387
15928,0.009581524143325186
15929,0.03464495820281989
15930,0.7571935368230995
15931,0.6324538424107449
15932,0.09782710054474265
15933,0.10004527203435587
15934,0.6600756447417545
15935,0.19601393798634043
15936,0.5372023430022761
15937,0.8025282056719356
15938,0.0068861778519144394
15939,0.41088869768464203
15940,0.0682177934451843
15941,0.7018886730364677
15942,0.07804136712684011
15943,0.6168775498355363
15944,0.528174266692495
15945,0.034117838745996415
15946,0.0006936294624066064
15947,0.1810640328984773
15948,0.6462746926485796
15949,0.5163048642602066
15950,0.0038548943595680596
15951,0.5693016927011502
15952,0.017485135235191296
15953,0.007298384758345463
15954,0.017385471652223854
15955,0.5423089793242067
15956,0.705144682317924
15957,0.3098953989673806
15958,0.8653405310653489
15959,0.6350893988537987
15960,0.7474082921207913
15961,0.02699577741841151
15962,0.6490513632827317
15963,0.05280424021975539
15964,0.582673934725366
15965,0.16705297563580912
15966,0.7504083160849182
15967,0.04589528872220128
15968,0.7020056736404596
15969,0.8158855171686266
15970,0.028447883523549846
15971,0.000796370144867472
15972,0.009906502709942958
15973,0.5710456853082608
15974,0.029806838519972907
15975,0.006831788154051565
15976,0.5581000461811377
15977,0.0056113269216246904
15978,0.031064237784966028
15979,0.07087016691923377
15980,0.8142159114000801
15981,0.11816816641455265
15982,0.880629810604577
15983,0.5677406501640639
15984,0.19139543756837443
15985,0.2764649748303691
15986,0.007617867644236601
15987,0.45145488352537105
15988,0.7234585956805432
15989,0.11194198709486027
15990,0.05003113464420196
15991,0.1189711760850836
15992,0.2040209238976774
15993,0.9181355026074469
15994,0.3139131244245188
15995,0.015578859988949475
15996,0.6571656856640241
15997,0.469909086528219
15998,0.45328265820245006
15999,0.26624251818474054
16000,0.8057240647720865
16001,0.1674667280258611
16002,0.04326230980547098
16003,0.642336597674437
16004,0.9303114316684541
16005,0.4292413603688913
16006,0.055856433904221924
16007,0.47338578043437596
16008,0.05360497344353156
16009,0.029313672121968788
16010,0.032241188518175236
16011,0.6802395289559688
16012,0.014802982707207908
16013,0.3877172699762506
16014,0.04049183846625464
16015,0.5801763345012105
16016,0.6234457296216533
16017,0.5273460670530538
16018,0.3042114920087806
16019,0.69179754061301
16020,0.548320274861712
16021,0.009567486125211268
16022,0.007584199764390153
16023,0.056814095642067776
16024,0.24875501515216134
16025,0.636012748048886
16026,0.14205021634577117
16027,0.07594847661357364
16028,0.7828404579103777
16029,0.05403619873600165
16030,0.579471492662793
16031,0.5291176236642499
16032,0.8280003421499743
16033,0.7915986179183655
16034,0.26434821940385717
16035,0.505692635183084
16036,0.4383858215486939
16037,0.08798411128153645
16038,0.29607754848436313
16039,0.7183669582916835
16040,0.8210110431845689
16041,0.8307129712220265
16042,0.07234593428513757
16043,0.4386472100276327
16044,0.008980891199919377
16045,0.11430178741768536
16046,0.8899961115488745
16047,0.5188664647286685
16048,0.04477403291777418
16049,0.01827167643892529
16050,0.01263829828517852
16051,0.35939701247926686
16052,0.13199019622742061
16053,0.48557316476740947
16054,0.6105419834573765
16055,0.7581175056295795
16056,0.0841650913458357
16057,0.811272316423149
16058,0.019329620628062764
16059,0.030804230070537463
16060,0.04104561601064577
16061,0.026208325715786254
16062,0.6890242852034515
16063,0.007981042934384688
16064,0.035682948318657856
16065,0.6395267765748424
16066,0.399861432057893
16067,0.6293849550988451
16068,0.4334685689741374
16069,0.03882514896341687
16070,0.865890053291301
16071,0.09170624286192644
16072,0.8449880971426827
16073,0.6902587627437172
16074,0.7748641862557623
16075,0.20763397807089232
16076,0.0023153010339247875
16077,0.04105664722765977
16078,0.012594203994376359
16079,0.5045747282219829
16080,0.6982128834691107
16081,0.08901124306780724
16082,0.12341662529138413
16083,0.12524986471231678
16084,0.31677829924116374
16085,0.007533027358384071
16086,0.2978668931697171
16087,0.8044397677148559
16088,0.08424176517467227
16089,0.00449377145045969
16090,0.034997254005263295
16091,0.25367506064482126
16092,0.5618110621764613
16093,0.5128551029799677
16094,0.06463998979399277
16095,0.009749053314352999
16096,0.9028137818153802
16097,0.34673770146452704
16098,0.9472537561500155
16099,0.37333197135326757
16100,0.04838407079732417
16101,0.49341794939042993
16102,0.2823732626680005
16103,0.7135045652029912
16104,0.7132251794073333
16105,0.3781589993681991
16106,0.038390507471950615
16107,0.3820427129486507
16108,0.016758898988435387
16109,0.06756323552566355
16110,0.2471812817185978
16111,0.31983749676679674
16112,0.638579567763481
16113,0.11590171264955286
16114,0.4352642957622169
16115,0.1711394900175143
16116,0.0032587353367911215
16117,0.8293463952732033
16118,0.9126849395752155
16119,0.0009802954270520152
16120,0.521784804701957
16121,0.5616236248044638
16122,0.34552507344195765
16123,0.0046339978133444586
16124,0.5356070260534623
16125,0.2394700420013044
16126,0.0034628090602105053
16127,0.03386569428830465
16128,0.6827541991269966
16129,0.48898049169880226
16130,0.052993600789574845
16131,0.520995535165351
16132,0.7156337861942699
16133,0.2730119689472703
16134,0.010873617312810996
16135,0.489103974291758
16136,0.05060250112308488
16137,0.24461677547398597
16138,0.024550991406353893
16139,0.4717011680368966
16140,0.014759279758779897
16141,0.022972947289853156
16142,0.43560181510707263
16143,0.8628830086176896
16144,0.8890028129769014
16145,0.3181375035172775
16146,0.7005986120820019
16147,0.6249927160091958
16148,0.022354590445301886
16149,0.2574272849035844
16150,0.7048801951722987
16151,0.012893375634417916
16152,0.09400308963977239
16153,0.009323862530773542
16154,0.011315328425379596
16155,0.40379509757563514
16156,0.5491494068772802
16157,0.30677867671238385
16158,0.6840437485882463
16159,0.018738385268970953
16160,0.020988943788715447
16161,0.30769948049056683
16162,0.013906330602866793
16163,0.6078131087660679
16164,0.009165433373493643
16165,0.8384154244615224
16166,0.3266767828720462
